Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18)
2.902115387609579e-20,0.05040494462592178,7.48523053054811e-18,0.938,0.0,0.0,0.030440876524317876,0.009999999999999891,0.05,5.563171540928973e-102,2.6582091477032383e-96,0.001999999999999963,1.5490444370544858e-149,3.0950139610901908e-127,4.720462957427316e-20,9.174087929403353e-75,2.1902913483720057e-16,1.1031099779309936e-48,2.797526719558346e-19,3.002282441067615e-17,7.2054778585921e-18,4.762462583680629e-32,7.576497101677175e-145,1.0445015625395194e-104
5.80423323537494e-20,0.05040494462592178,1.497046740640997e-17,0.938,0.0,0.0,0.030440876524317612,0.009999999999999782,0.05,8.901078508540745e-101,1.7012559367893544e-94,0.001999999999999926,1.5861932056917978e-146,7.923248796058976e-125,9.440929916443808e-20,2.9357116735562224e-73,4.380584553478485e-16,8.824886369933428e-48,5.59505581061061e-19,6.004567427178713e-17,1.44109618253482e-17,1.9049862447726156e-31,3.879097264136965e-142,1.3369641944175052e-102
1.160846893090566e-19,0.05040494462592178,2.994094115813316e-17,0.938,0.0,0.0,0.030440876524317085,0.009999999999999563,0.05,1.424172885002915e-99,1.088804465986959e-92,0.0019999999999998513,1.6241975705983128e-143,2.028353363138747e-122,1.8881863834476049e-19,9.394283014248364e-72,8.7611709636912e-16,7.059911715329017e-47,1.1190113992712511e-18,1.2009137399325807e-16,2.882192975885909e-17,7.619947402547653e-31,1.9860191673371203e-139,1.7113155734371034e-100
2.32169403219671e-19,0.05040494462592178,5.988188866157745e-17,0.938,0.0,0.0,0.03044087652431603,0.009999999999999124,0.05,2.278676875528325e-98,6.968350716445343e-91,0.0019999999999997025,1.6630434629165812e-140,5.192586750089835e-120,3.7763731670537545e-19,3.006171470637283e-70,1.7522343784115645e-15,5.6479304212755275e-46,2.23802303569058e-18,2.4018277343319576e-16,5.764386562587559e-17,3.0479794463951957e-30,1.016759327735013e-136,2.190484833410159e-98
4.643388310408999e-19,0.05040494462592178,1.1976378366845767e-16,0.938,0.0,0.0,0.030440876524313917,0.009999999999998248,0.05,3.6458832104307993e-97,4.459745143384723e-89,0.0019999999999994046,1.7026787454267376e-137,1.3293024825790814e-117,7.552746734264864e-19,9.619750159978648e-69,3.5044689424960613e-15,4.5183447586400914e-45,4.476046308525031e-18,4.803655723010548e-16,1.152877373598875e-16,1.2191918761810163e-29,5.204958249377112e-134,2.803821163609821e-96
9.286776866833575e-19,0.05040494462592178,2.3952757368218465e-16,0.938,0.0,0.0,0.03044087652430969,0.009999999999996496,0.049999999999999996,5.833413310650699e-96,2.854237113402449e-87,0.001999999999998809,1.742973612366811e-134,3.4030147097927193e-115,1.5105493868682318e-18,3.078320286520822e-67,7.0089380706634835e-15,3.614675978783473e-44,8.952092854177107e-18,9.607311699887066e-16,2.3057548082782685e-16,4.876767704351578e-29,2.6640678583635284e-131,3.588891461729228e-94
1.857355397968273e-18,0.05040494462592178,4.790551537095044e-16,0.938,0.0,0.0,0.03044087652430124,0.009999999999992992,0.04999999999999998,9.333461456348756e-95,1.8267118266769567e-85,0.001999999999997618,1.7836395091095797e-131,8.71171812583606e-113,3.0210988137498164e-18,9.85062531065378e-66,1.401787632699204e-14,2.8917408569329484e-43,1.7904185945413954e-17,1.9214623651717443e-15,4.6115096776336795e-16,1.9507071251714415e-28,1.3631116220247018e-128,4.593781317298416e-92
3.714710820538104e-18,0.05040494462592178,9.581103137636085e-16,0.938,0.0,0.0,0.03044087652428434,0.009999999999985984,0.04999999999999996,1.4933538522059832e-93,1.169095596850112e-83,0.001999999999995235,1.8240644222440346e-128,2.230199907971572e-110,6.0421976675053655e-18,3.152200173463508e-64,2.8035752839624014e-14,2.3133927233610818e-42,3.5808372127618456e-17,3.842924754768761e-15,9.223019416330997e-16,7.802828615589835e-28,6.970023429042747e-126,5.880040264263646e-90
7.429421665677765e-18,0.05040494462592178,1.9162206338696732e-15,0.938,0.0,0.0,0.03044087652425054,0.009999999999971965,0.04999999999999992,2.3893661995220313e-92,7.482211960758451e-82,0.00199999999999047,1.8629816679551037e-125,5.709311890843838e-108,1.2084395374985977e-17,1.0087040744278304e-62,5.607150586478741e-14,1.8507142070181215e-41,7.161674449095065e-17,7.685849530886559e-15,1.8446038893671617e-15,3.1211314916507327e-27,3.559361513687187e-123,7.526451704732542e-88
1.485884335595709e-17,0.05040494462592178,3.832441274073228e-15,0.938,0.0,0.0,0.03044087652418294,0.009999999999943929,0.049999999999999836,2.3893662049335788e-92,4.788615766490786e-80,0.0019999999999809393,4.689479204152246e-122,1.4615838805031541e-105,2.416879078982524e-17,3.2278531136325945e-61,1.1214301191471193e-13,1.4805713980719654e-40,1.4323348921330777e-16,1.53716990708172e-14,3.689207784813677e-15,1.2484526236903912e-26,4.482404101059722e-120,9.633858422501846e-86
2.9717686736515736e-17,0.05040494462592178,7.664882554446046e-15,0.938,0.0,0.0,0.030440876524047734,0.009999999999887857,0.04999999999999967,2.389366899906829e-92,3.064714211486068e-78,0.0019999999999618786,4.7610880305881204e-119,3.7416548847408607e-103,4.833758161901597e-17,1.0329130373884972e-59,2.2428602401295194e-13,1.1844571652415502e-39,2.86466978640793e-16,3.0743398101458674e-14,7.378415575620276e-15,4.9938106923990585e-26,2.274087703915554e-117,1.2331339278309128e-83
5.943537349763302e-17,0.05040494462592178,1.5329765115054502e-14,0.938,0.0,0.0,0.030440876523777326,0.009999999999775714,0.04999999999999934,2.3894557740522847e-92,1.9614172431128022e-76,0.0019999999999237568,4.777449403221562e-116,9.57863723005097e-101,9.667516327544622e-17,3.305321970548483e-58,4.485720482029959e-13,9.475658049884564e-39,5.729339574268469e-16,6.14867959658624e-14,1.4756831156887752e-14,1.9975244313489497e-25,1.1409380599979482e-114,1.5784115473972656e-81
8.915306025875032e-17,0.05040494462592178,2.2994647675525784e-14,0.938,0.0,0.0,0.030440876523506917,0.009999999999663571,0.049999999999999004,1.3765142797228994e-88,1.0993989965048665e-75,0.001999999999885635,3.180986699903308e-115,7.27258587719037e-100,1.4501274492992525e-16,1.5463032627773735e-57,6.728580723866038e-13,2.7094461076344436e-38,8.594009361439838e-16,9.22301936333869e-14,2.2135246737809502e-14,4.2447396758407335e-25,6.462251986790475e-114,1.0446493902537053e-80
1.188707470198676e-16,0.05040494462592178,3.065953023585989e-14,0.938,0.0,0.0,0.03044087652323651,0.009999999999551428,0.04999999999999867,3.211548393529791e-88,4.013372486709642e-75,0.001999999999847513,2.5719707434278995e-114,3.5785471823394958e-99,1.9335032658245312e-16,4.9884865079647846e-57,8.971440965637755e-13,5.71500681693905e-38,1.1458679147922034e-15,1.229735911040322e-13,2.951366231838553e-14,7.241026936734175e-25,5.38800837515751e-113,4.716908866464331e-80
